"date","daily_flow.Open","daily_hypo","daily_epi","daily_chla","daily_tp","daily_doc","daily_swdoc","daily_secchi"
2006-10-11,212,,,,,,6.75,
2006-10-12,219,,,,,,,
2006-10-13,273,,,,,,,
2006-10-14,227,,,,,,,
2006-10-15,218,,,,,,,
2006-10-16,194,,,,,,13.23,
2006-10-17,222,,,,,,,
2006-10-17,,7.8,13.1,1.4,4.5,4.005,,5.4
2006-10-18,214,,,,,,,
2006-10-19,216,,,,,,,
2006-10-20,219,,,,,,,
2006-10-21,211,,,,,,,
2006-10-22,205,,,,,,,
2006-10-23,296,,,,,,,
2006-10-24,296,,,,,,,
2006-10-25,224,,,,,,11.97,
2006-10-26,212,,,,,,,
2006-10-27,205,,,,,,,
2006-10-28,197,,,,,,,
2006-10-29,216,,,,,,,
2006-10-30,216,,,,,,,
2006-10-31,439,,,,,,,
2006-11-01,488,,,,,,,
2006-11-02,526,,,,,,,
2006-11-03,809,,,,,,,
2006-11-04,804,,,,,,,
2006-11-05,502,,,,,,,
2006-11-06,517,,,,,,,
2006-11-07,484,,,,,,,
2006-11-08,438,,,,,,6.84,
2006-11-09,461,,,,,,,
2006-11-10,549,,,,,,,
2006-11-11,450,,,,,,,
2006-11-12,455,,,,,,,
2006-11-13,499,,,,,,,
2006-11-14,586,,,,,,,
2006-11-15,341,,,,,,12.888,
2006-11-16,462,,,,,,13.68,
2006-11-17,519,,,,,,,
2006-11-18,604,,,,,,,
2006-11-19,607,,,,,,,
2006-11-20,665,,,,,,13.77,
2006-11-21,608,,,,,,,
2006-11-22,557,,,,,,,
2006-11-23,676,,,,,,,
2006-11-24,671,,,,,,,
2006-11-25,710,,,,,,,
2006-11-26,752,,,,,,,
2006-11-27,737,,,,,,,
2006-11-28,690,,,,,,,
2006-11-29,668,,,,,,,
2006-11-30,711,,,,,,,
2006-12-01,853,,,,,,,
2006-12-02,830,,,,,,,
2006-12-03,847,,,,,,,
2006-12-04,847,,,,,,,
2006-12-05,793,,,,,,,
2006-12-06,741,,,,,,,
2006-12-07,836,,,,,,,
2006-12-08,799,,,,,,,
2006-12-09,793,,,,,,,
2006-12-10,812,,,,,,,
2006-12-11,759,,,,,,16.155,
2006-12-12,753,,,,,,,
2006-12-13,815,,,,,,11.8542857142857,
2006-12-14,890,,,,,,8.505,
2006-12-15,910,,,,,,,
2006-12-16,914,,,,,,,
2006-12-17,902,,,,,,,
2006-12-18,899,,,,,,,
2006-12-19,898,,,,,,6.66,
2006-12-20,899,,,,,,14.85,
2006-12-21,899,,,,,,,
2006-12-22,906,,,,,,,
2006-12-23,901,,,,,,,
2006-12-24,903,,,,,,,
2006-12-25,877,,,,,,,
2006-12-26,885,,,,,,,
2006-12-27,882,,,,,,,
2006-12-28,902,,,,,,,
2006-12-29,906,,,,,,,
2006-12-30,901,,,,,,,
2006-12-31,911,,,,,,,
2007-01-01,849,,,,,,,
2007-01-02,858,,,,,,,
2007-01-03,873,,,,,,,
2007-01-04,850,,,,,,,
2007-01-05,857,,,,,,,
2007-01-06,863,,,,,,,
2007-01-07,864,,,,,,,
2007-01-08,903,,,,,,,
2007-01-09,894,,,,,,,
2007-01-10,894,,,,,,,
2007-01-11,895,,,,,,,
2007-01-12,848,,,,,,,
2007-01-13,844,,,,,,,
2007-01-14,799,,,,,,,
2007-01-15,905,,,,,,11.33,
2007-01-16,904,,,,,,15.705,
2007-01-17,896,,,,,,5.67,
2007-01-18,895,,,,,,,
2007-01-19,887,,,,,,,
2007-01-20,886,,,,,,,
2007-01-21,857,,,,,,,
2007-01-22,875,,,,,,,
2007-01-23,915,,,,,,,
2007-01-24,917,,,,,,9.81,
2007-01-25,922,,,,,,,
2007-01-26,917,,,,,,,
2007-01-27,914,,,,,,,
2007-01-28,922,,,,,,,
2007-01-29,914,,,,,,,
2007-01-30,915,,,,,,,
2007-01-31,916,,,,,,,
2007-02-01,919,,,,,,,
2007-02-02,910,,,,,,,
2007-02-03,906,,,,,,,
2007-02-04,903,,,,,,,
2007-02-05,906,,,,,,,
2007-02-06,914,,,,,,,
2007-02-07,913,,,,,,,
2007-02-08,916,,,,,,,
2007-02-09,916,,,,,,,
2007-02-10,914,,,,,,,
2007-02-11,916,,,,,,,
2007-02-12,914,,,,,,4.68,
2007-02-13,920,,,,,,7.56,
2007-02-14,923,,,,,,10.791,
2007-02-15,917,,,,,,11.97,
2007-02-16,918,,,,,,,
2007-02-17,917,,,,,,,
2007-02-18,920,,,,,,,
2007-02-19,909,,,,,,,
2007-02-20,910,,,,,,,
2007-02-21,897,,,,,,,
2007-02-22,882,,,,,,,
2007-02-23,914,,,,,,,
2007-02-24,923,,,,,,,
2007-02-25,922,,,,,,,
2007-02-26,923,,,,,,,
2007-02-27,921,,,,,,,
2007-02-28,921,,,,,,,
2007-03-01,918,,,,,,,
2007-03-02,918,,,,,,,
2007-03-03,922,,,,,,,
2007-03-04,918,,,,,,,
2007-03-05,918,,,,,,,
2007-03-06,914,,,,,,,
2007-03-07,918,,,,,,,
2007-03-08,918,,,,,,,
2007-03-09,920,,,,,,,
2007-03-10,916,,,,,,,
2007-03-11,909,,,,,,,
2007-03-12,917,,,,,,12.87,
2007-03-13,914,,,,,,7.2,
2007-03-14,916,,,,,,10.935,
2007-03-15,913,,,,,,4.86,
2007-03-16,916,,,,,,,
2007-03-17,922,,,,,,,
2007-03-18,889,,,,,,,
2007-03-19,889,,,,,,,
2007-03-20,904,,,,,,,
2007-03-21,909,,,,,,,
2007-03-22,915,,,,,,,
2007-03-23,911,,,,,,,
2007-03-24,910,,,,,,,
2007-03-25,909,,,,,,,
2007-03-26,907,,,,,,,
2007-03-27,915,,,,,,,
2007-03-28,922,,,,,,,
2007-03-29,920,,,,,,,
2007-03-30,919,,,,,,,
2007-03-31,916,,,,,,,
2007-04-01,910,,,,,,,
2007-04-02,911,,,,,,,
2007-04-03,907,,,,,,,
2007-04-04,913,,,,,,,
2007-04-05,913,,,,,,,
2007-04-06,912,,,,,,,
2007-04-07,913,,,,,,,
2007-04-08,915,,,,,,,
2007-04-09,916,,,,,,,
2007-04-10,913,,,,,,,
2007-04-10,,2.5,2.8,2.2,5.75,4.32,,3.5
2007-04-11,922,,,,,,,
2007-04-12,910,,,,,,,
2007-04-13,915,,,,,,9.18,
2007-04-14,918,,,,,,,
2007-04-15,916,,,,,,,
2007-04-16,917,,,,,,7.66,
2007-04-17,910,,,,,,8.64,
2007-04-18,913,,,,,,,
2007-04-19,917,,,,,,9.9,
2007-04-20,915,,,,,,,
2007-04-21,910,,,,,,,
2007-04-22,917,,,,,,,
2007-04-23,918,,,,,,,
2007-04-24,920,,,,,,,
2007-04-25,916,,,,,,,
2007-04-26,919,,,,,,,
2007-04-27,912,,,,,,,
2007-04-28,913,,,,,,,
2007-04-29,915,,,,,,,
2007-04-30,905,,,,,,,
2007-05-01,863,,,,,,,
2007-05-02,843,,,,,,,
2007-05-02,,3.8,5.9,2.7,5,3.7125,,4
2007-05-03,642,,,,,,,
2007-05-04,652,,,,,,,
2007-05-05,641,,,,,,,
2007-05-06,633,,,,,,,
2007-05-07,618,,,,,,8.73,
2007-05-08,614,,,,,,,
2007-05-09,543,,,,,,,
2007-05-10,598,,,,,,,
2007-05-11,595,,,,,,,
2007-05-12,596,,,,,,,
2007-05-13,594,,,,,,,
2007-05-14,588,,,,,,9.95,
2007-05-15,597,,,,,,6.72,
2007-05-16,601,,,,,,,
2007-05-17,601,,,,,,,
2007-05-18,588,,,,,,,
2007-05-19,497,,,,,,,
2007-05-20,552,,,,,,,
2007-05-21,597,,,,,,,
2007-05-22,599,,,,,,,
2007-05-23,601,,,,,,,
2007-05-24,596,,,,,,,
2007-05-25,544,,,,,,,
2007-05-26,467,,,,,,,
2007-05-27,464,,,,,,,
2007-05-28,519,,,,,,,
2007-05-29,605,,,,,,,
2007-05-30,555,,,,,,,
2007-05-31,588,,,,,,,
2007-06-01,589,,,,,,,
2007-06-02,589,,,,,,,
2007-06-03,392,,,,,,,
2007-06-04,516,,,,,,,
2007-06-05,535,,,,,,,
2007-06-06,510,,,,,,,
2007-06-07,596,,,,,,,
2007-06-08,588,,,,,,,
2007-06-09,591,,,,,,,
2007-06-10,556,,,,,,,
2007-06-11,522,,,,,,,
2007-06-11,,5.9,19.2,3,7.75,3.8475,,4
2007-06-12,579,,,,,,7.65,
2007-06-13,505,,,,,,9.51428571428571,
2007-06-14,579,,,,,,9,
2007-06-15,582,,,,,,,
2007-06-16,582,,,,,,,
2007-06-17,579,,,,,,,
2007-06-18,518,,,,,,8.19,
2007-06-19,463,,,,,,,
2007-06-20,529,,,,,,9.9,
2007-06-21,527,,,,,,,
2007-06-22,380,,,,,,,
2007-06-23,222,,,,,,,
2007-06-24,230,,,,,,,
2007-06-25,439,,,,,,,
2007-06-26,473,,,,,,,
2007-06-27,506,,,,,,,
2007-06-28,513,,,,,,,
2007-06-29,575,,,,,,,
2007-06-30,502,,,,,,,
2007-07-01,577,,,,,,,
2007-07-02,508,,,,,,,
2007-07-03,481,,,,,,,
2007-07-04,502,,,,,,,
2007-07-05,509,,,,,,,
2007-07-06,273,,,,,,,
2007-07-07,316,,,,,,,
2007-07-08,316,,,,,,,
2007-07-09,549,,,,,,,
2007-07-10,588,,,,,,6.93,
2007-07-11,480,,,,,,,
2007-07-12,574,,,,,,,
2007-07-13,550,,,,,,22.95,
2007-07-14,575,,,,,,,
2007-07-15,500,,,,,,,
2007-07-16,518,,,,,,9.1,
2007-07-17,573,,,,,,,
2007-07-18,579,,,,,,21.6,
2007-07-19,579,,,,,,,
2007-07-20,580,,,,,,,
2007-07-21,545,,,,,,,
2007-07-22,572,,,,,,,
2007-07-23,527,,,,,,,
2007-07-24,570,,,,,,,
2007-07-25,568,,,,,,,
2007-07-26,569,,,,,,,
2007-07-27,565,,,,,,,
2007-07-28,566,,,,,,,
2007-07-29,563,,,,,,,
2007-07-30,565,,,,,,,
2007-07-31,563,,,,,,,
2007-08-01,527,,,,,,,
2007-08-02,486,,,,,,,
2007-08-03,564,,,,,,,
2007-08-04,565,,,,,,,
2007-08-05,557,,,,,,,
2007-08-06,516,,,,,,,
2007-08-07,570,,,,,,,
2007-08-08,567,,,,,,,
2007-08-09,561,,,,,,,
2007-08-09,,8.3,18.4,2.6,5,3.825,,5
2007-08-10,530,,,,,,,
2007-08-11,572,,,,,,,
2007-08-12,570,,,,,,,
2007-08-13,567,,,,,,,
2007-08-14,567,,,,,,7.11,
2007-08-15,556,,,,,,9.396,
2007-08-16,488,,,,,,12.06,
2007-08-17,500,,,,,,,
2007-08-18,570,,,,,,,
2007-08-19,575,,,,,,,
2007-08-20,570,,,,,,,
2007-08-21,576,,,,,,,
2007-08-22,574,,,,,,17.73,
2007-08-23,571,,,,,,,
2007-08-24,571,,,,,,,
2007-08-25,578,,,,,,,
2007-08-26,538,,,,,,,
2007-08-27,566,,,,,,,
2007-08-28,566,,,,,,,
2007-08-29,576,,,,,,,
2007-08-30,570,,,,,,,
2007-08-31,564,,,,,,,
2007-09-01,566,,,,,,,
2007-09-02,560,,,,,,,
2007-09-03,565,,,,,,,
2007-09-04,541,,,,,,,
2007-09-05,502,,,,,,,
2007-09-06,559,,,,,,,
2007-09-07,521,,,,,,,
2007-09-08,563,,,,,,,
2007-09-09,454,,,,,,,
2007-09-10,532,,,,,,,
2007-09-11,481,,,,,,,
2007-09-12,491,,,,,,6.75,
2007-09-13,502,,,,,,,
2007-09-14,352,,,,,,10.95,
2007-09-15,321,,,,,,,
2007-09-16,453,,,,,,,
2007-09-17,371,,,,,,9.88,
2007-09-18,298,,,,,,,
2007-09-19,247,,,,,,,
2007-09-20,316,,,,,,,
2007-09-21,327,,,,,,,
2007-09-22,183,,,,,,,
2007-09-23,183,,,,,,,
2007-09-24,185,,,,,,,
2007-09-25,197,,,,,,,
2007-09-26,468,,,,,,,
2007-09-27,492,,,,,,,
2007-09-28,393,,,,,,,
2007-09-29,353,,,,,,,
2007-09-30,296,,,,,,,
2007-10-01,307,,,,,,,
2007-10-02,342,,,,,,,
2007-10-03,349,,,,,,,
2007-10-04,393,,,,,,,
2007-10-05,399,,,,,,,
2007-10-06,397,,,,,,,
2007-10-07,396,,,,,,,
2007-10-08,340,,,,,,,
2007-10-09,358,,,,,,,
2007-10-10,380,,,,,,,
2007-10-11,369,,,,,,,
2007-10-12,354,,,,,,,
2007-10-13,241,,,,,,,
2007-10-14,263,,,,,,,
2007-10-15,363,,,,,,11.655,
2007-10-16,398,,,,,,7.2,
2007-10-17,377,,,,,,9.585,
2007-10-17,,11.4,11.6,1.6,4.5,4.005,,3.8
2007-10-18,358,,,,,,,
2007-10-19,368,,,,,,,
2007-10-20,424,,,,,,,
2007-10-21,441,,,,,,,
2007-10-22,364,,,,,,,
2007-10-23,242,,,,,,,
2007-10-24,282,,,,,,,
2007-10-25,289,,,,,,,
2007-10-26,308,,,,,,,
2007-10-27,202,,,,,,,
2007-10-28,161,,,,,,,
2007-10-29,316,,,,,,,
2007-10-30,233,,,,,,,
2007-10-31,190,,,,,,,
2007-11-01,179,,,,,,,
2007-11-02,188,,,,,,,
2007-11-03,193,,,,,,,
2007-11-04,212,,,,,,,
2007-11-05,252,,,,,,,
2007-11-06,255,,,,,,,
2007-11-07,203,,,,,,,
2007-11-08,199,,,,,,,
2007-11-09,377,,,,,,,
2007-11-10,193,,,,,,,
2007-11-11,192,,,,,,,
2007-11-12,206,,,,,,,
2007-11-13,219,,,,,,,
2007-11-14,239,,,,,,13.19,
2007-11-15,231,,,,,,10.935,
2007-11-16,238,,,,,,,
2007-11-17,343,,,,,,,
2007-11-18,264,,,,,,,
2007-11-19,272,,,,,,,
2007-11-20,285,,,,,,,
2007-11-21,364,,,,,,,
2007-11-22,438,,,,,,,
2007-11-23,290,,,,,,,
2007-11-24,281,,,,,,,
2007-11-25,282,,,,,,,
2007-11-26,266,,,,,,,
2007-11-27,305,,,,,,,
2007-11-28,466,,,,,,,
2007-11-29,255,,,,,,,
2007-11-30,251,,,,,,,
2007-12-01,255,,,,,,,
2007-12-02,286,,,,,,,
2007-12-03,266,,,,,,,
2007-12-04,264,,,,,,,
2007-12-05,211,,,,,,,
2007-12-06,201,,,,,,,
2007-12-07,206,,,,,,,
2007-12-08,201,,,,,,,
2007-12-09,198,,,,,,,
2007-12-10,523,,,,,,,
2007-12-11,493,,,,,,,
2007-12-12,507,,,,,,11.43,
2007-12-13,540,,,,,,10.125,
2007-12-14,621,,,,,,,
2007-12-15,499,,,,,,,
2007-12-16,490,,,,,,,
2007-12-17,544,,,,,,11.0475,
2007-12-18,507,,,,,,,
2007-12-19,524,,,,,,,
2007-12-20,457,,,,,,,
2007-12-21,518,,,,,,,
2007-12-22,360,,,,,,,
2007-12-23,498,,,,,,,
2007-12-24,207,,,,,,,
2007-12-25,210,,,,,,,
2007-12-26,209,,,,,,,
2007-12-27,436,,,,,,,
2007-12-28,397,,,,,,,
2007-12-29,453,,,,,,,
2007-12-30,478,,,,,,,
2007-12-31,672,,,,,,,
2008-01-01,675,,,,,,,
2008-01-02,566,,,,,,,
2008-01-03,622,,,,,,,
2008-01-04,649,,,,,,,
2008-01-05,661,,,,,,,
2008-01-06,686,,,,,,,
2008-01-07,679,,,,,,,
2008-01-08,673,,,,,,,
2008-01-09,676,,,,,,,
2008-01-10,698,,,,,,,
2008-01-11,590,,,,,,,
2008-01-12,676,,,,,,,
2008-01-13,670,,,,,,,
2008-01-14,738,,,,,,,
2008-01-15,718,,,,,,11.05,
2008-01-16,618,,,,,,9.54,
2008-01-17,701,,,,,,,
2008-01-18,777,,,,,,,
2008-01-19,779,,,,,,,
2008-01-20,747,,,,,,,
2008-01-21,806,,,,,,,
2008-01-22,814,,,,,,,
2008-01-23,816,,,,,,,
2008-01-24,785,,,,,,,
2008-01-25,700,,,,,,,
2008-01-26,748,,,,,,,
2008-01-27,799,,,,,,,
2008-01-28,827,,,,,,,
2008-01-29,855,,,,,,,
2008-01-30,774,,,,,,,
2008-01-31,362,,,,,,,
2008-02-01,612,,,,,,,
2008-02-02,697,,,,,,,
2008-02-03,816,,,,,,,
2008-02-04,821,,,,,,,
2008-02-05,828,,,,,,,
2008-02-06,833,,,,,,,
2008-02-07,830,,,,,,,
2008-02-08,848,,,,,,,
2008-02-09,844,,,,,,,
2008-02-10,838,,,,,,,
2008-02-11,837,,,,,,,
2008-02-12,842,,,,,,,
2008-02-13,455,,,,,,11.9025,
2008-02-14,834,,,,,,5.13,
2008-02-15,787,,,,,,,
2008-02-16,856,,,,,,,
2008-02-17,855,,,,,,,
2008-02-18,841,,,,,,,
2008-02-19,840,,,,,,10.08,
2008-02-20,872,,,,,,,
2008-02-21,610,,,,,,,
2008-02-22,473,,,,,,,
2008-02-23,744,,,,,,,
2008-02-24,834,,,,,,,
2008-02-25,867,,,,,,,
2008-02-26,863,,,,,,,
2008-02-27,860,,,,,,,
2008-02-28,862,,,,,,,
2008-02-29,860,,,,,,,
2008-03-01,775,,,,,,,
2008-03-02,771,,,,,,,
2008-03-03,908,,,,,,,
2008-03-04,917,,,,,,,
2008-03-05,909,,,,,,,
2008-03-06,903,,,,,,,
2008-03-07,914,,,,,,,
2008-03-08,914,,,,,,,
2008-03-09,899,,,,,,,
2008-03-10,912,,,,,,,
2008-03-11,911,,,,,,,
2008-03-12,907,,,,,,6.93,
2008-03-13,889,,,,,,,
2008-03-14,914,,,,,,5.04,
2008-03-15,915,,,,,,,
2008-03-16,904,,,,,,,
2008-03-17,901,,,,,,11.475,
2008-03-18,911,,,,,,,
2008-03-19,911,,,,,,,
2008-03-20,917,,,,,,,
2008-03-21,904,,,,,,,
2008-03-22,905,,,,,,,
2008-03-23,905,,,,,,,
2008-03-24,920,,,,,,,
2008-03-25,907,,,,,,,
2008-03-26,903,,,,,,,
2008-03-27,902,,,,,,,
2008-03-28,905,,,,,,,
2008-03-29,909,,,,,,,
2008-03-30,902,,,,,,,
2008-03-31,890,,,,,,,
2008-04-01,866,,,,,,,
2008-04-02,849,,,,,,,
2008-04-03,844,,,,,,,
2008-04-04,777,,,,,,,
2008-04-05,842,,,,,,,
2008-04-06,831,,,,,,,
2008-04-07,891,,,,,,,
2008-04-07,,2.6,2.8,1.9,6,4.2525,,3
2008-04-08,885,,,,,,,
2008-04-09,879,,,,,,,
2008-04-10,881,,,,,,,
2008-04-11,882,,,,,,,
2008-04-12,888,,,,,,,
2008-04-13,884,,,,,,,
2008-04-14,884,,,,,,6.66,
2008-04-15,883,,,,,,10.35,
2008-04-16,883,,,,,,7.38,
2008-04-17,885,,,,,,,
2008-04-18,886,,,,,,,
2008-04-19,881,,,,,,,
2008-04-20,877,,,,,,,
2008-04-21,883,,,,,,,
2008-04-22,881,,,,,,,
2008-04-23,882,,,,,,,
2008-04-24,884,,,,,,,
2008-04-25,885,,,,,,,
2008-04-26,891,,,,,,,
2008-04-27,885,,,,,,,
2008-04-28,867,,,,,,,
2008-04-29,859,,,,,,,
2008-04-30,845,,,,,,,
2008-05-01,350,,,,,,,
2008-05-02,848,,,,,,,
2008-05-03,800,,,,,,,
2008-05-04,287,,,,,,,
2008-05-05,479,,,,,,,
2008-05-06,557,,,,,,,
2008-05-07,736,,,,,,,
2008-05-08,710,,,,,,,
2008-05-09,670,,,,,,,
2008-05-10,321,,,,,,,
2008-05-11,246,,,,,,,
2008-05-12,574,,,,,,,
2008-05-13,716,,,,,,,
2008-05-14,714,,,,,,9.81,
2008-05-15,708,,,,,,6.03,
2008-05-16,711,,,,,,,
2008-05-17,712,,,,,,,
2008-05-18,632,,,,,,,
2008-05-19,564,,,,,,,
2008-05-20,567,,,,,,,
2008-05-21,569,,,,,,,
2008-05-21,,5,7.6,2.4,3.75,4.095,,4.7
2008-05-22,573,,,,,,,
2008-05-23,578,,,,,,,
2008-05-24,578,,,,,,,
2008-05-25,512,,,,,,,
2008-05-26,654,,,,,,,
2008-05-27,652,,,,,,,
2008-05-28,672,,,,,,,
2008-05-29,705,,,,,,,
2008-05-30,715,,,,,,,
2008-05-31,731,,,,,,,
2008-06-01,730,,,,,,,
2008-06-02,551,,,,,,,
2008-06-03,513,,,,,,,
2008-06-04,518,,,,,,,
2008-06-05,539,,,,,,,
2008-06-06,542,,,,,,,
2008-06-07,549,,,,,,,
2008-06-08,551,,,,,,,
2008-06-09,535,,,,,,,
2008-06-10,559,,,,,,,
2008-06-11,556,,,,,,7.38,
2008-06-12,558,,,,,,5.04,
2008-06-13,556,,,,,,,
2008-06-14,552,,,,,,,
2008-06-15,558,,,,,,,
2008-06-16,540,,,,,,11.89125,
2008-06-17,555,,,,,,,
2008-06-17,,5.5,14.4,2.8,5.25,4.2525,,4.3
2008-06-18,550,,,,,,,
2008-06-19,548,,,,,,,
2008-06-20,546,,,,,,,
2008-06-21,545,,,,,,,
2008-06-22,429,,,,,,,
2008-06-23,479,,,,,,,
2008-06-24,548,,,,,,,
2008-06-25,546,,,,,,,
2008-06-26,544,,,,,,,
2008-06-27,547,,,,,,,
2008-06-28,547,,,,,,,
2008-06-29,627,,,,,,,
2008-06-30,654,,,,,,,
2008-07-01,622,,,,,,,
2008-07-02,630,,,,,,,
2008-07-03,542,,,,,,,
2008-07-04,446,,,,,,,
2008-07-05,444,,,,,,,
2008-07-06,446,,,,,,,
2008-07-07,447,,,,,,,
2008-07-08,448,,,,,,,
2008-07-09,446,,,,,,,
2008-07-10,450,,,,,,,
2008-07-11,452,,,,,,,
2008-07-12,452,,,,,,,
2008-07-13,452,,,,,,,
2008-07-14,339,,,,,,5.04,
2008-07-15,353,,,,,,8.1225,
2008-07-16,334,,,,,,,
2008-07-17,453,,,,,,,
2008-07-18,454,,,,,,7.47,
2008-07-19,455,,,,,,,
2008-07-20,446,,,,,,,
2008-07-21,448,,,,,,,
2008-07-22,452,,,,,,,
2008-07-23,448,,,,,,,
2008-07-24,450,,,,,,,
2008-07-25,453,,,,,,,
2008-07-26,449,,,,,,,
2008-07-27,449,,,,,,,
2008-07-28,384,,,,,,,
2008-07-29,530,,,,,,,
2008-07-30,578,,,,,,,
2008-07-31,587,,,,,,,
2008-08-01,574,,,,,,,
2008-08-02,579,,,,,,,
2008-08-03,584,,,,,,,
2008-08-04,580,,,,,,,
2008-08-05,541,,,,,,,
2008-08-06,572,,,,,,,
2008-08-07,574,,,,,,,
2008-08-08,579,,,,,,,
2008-08-09,537,,,,,,,
2008-08-10,583,,,,,,,
2008-08-11,582,,,,,,,
2008-08-12,581,,,,,,4.86,
2008-08-12,,7.6,15.5,1.8,6.25,3.8475,,4.3
2008-08-13,580,,,,,,11.8028571428571,
2008-08-14,588,,,,,,,
2008-08-15,457,,,,,,,
2008-08-16,417,,,,,,,
2008-08-17,416,,,,,,,
2008-08-18,469,,,,,,10.35,
2008-08-19,541,,,,,,,
2008-08-20,582,,,,,,,
2008-08-21,580,,,,,,6.57,
2008-08-22,576,,,,,,,
2008-08-23,583,,,,,,,
2008-08-24,581,,,,,,,
2008-08-25,487,,,,,,,
2008-08-26,385,,,,,,,
2008-08-27,319,,,,,,,
2008-08-28,328,,,,,,,
2008-08-29,326,,,,,,,
2008-08-30,310,,,,,,,
2008-08-31,423,,,,,,,
2008-09-01,552,,,,,,,
2008-09-02,546,,,,,,,
2008-09-03,545,,,,,,,
2008-09-04,550,,,,,,,
2008-09-05,545,,,,,,,
2008-09-06,533,,,,,,,
2008-09-07,502,,,,,,,
2008-09-08,532,,,,,,,
2008-09-09,533,,,,,,,
2008-09-10,541,,,,,,,
2008-09-11,539,,,,,,,
2008-09-12,543,,,,,,,
2008-09-13,548,,,,,,,
2008-09-14,548,,,,,,,
2008-09-15,455,,,,,,11.565,
2008-09-16,407,,,,,,9.9,
2008-09-17,423,,,,,,,
2008-09-18,508,,,,,,,
2008-09-19,547,,,,,,,
2008-09-20,558,,,,,,,
2008-09-21,548,,,,,,,
2008-09-22,551,,,,,,,
2008-09-23,553,,,,,,,
2008-09-24,569,,,,,,,
2008-09-25,581,,,,,,,
2008-09-26,565,,,,,,,
2008-09-27,575,,,,,,,
2008-09-28,576,,,,,,,
2008-09-29,575,,,,,,,
2008-09-30,577,,,,,,,
2008-10-01,578,,,,,,,
2008-10-02,572,,,,,,,
2008-10-03,571,,,,,,,
2008-10-04,570,,,,,,,
2008-10-05,556,,,,,,,
2008-10-06,555,,,,,,,
2008-10-07,576,,,,,,,
2008-10-08,567,,,,,,,
2008-10-09,570,,,,,,4.77,
2008-10-10,572,,,,,,,
2008-10-11,571,,,,,,,
2008-10-12,573,,,,,,,
2008-10-13,573,,,,,,,
2008-10-14,552,,,,,,6.57,
2008-10-15,646,,,,,,13.64625,
2008-10-16,601,,,,,,,
2008-10-17,642,,,,,,,
2008-10-18,660,,,,,,,
2008-10-19,659,,,,,,,
2008-10-20,673,,,,,,,
2008-10-20,,11,11,1.3,6,3.9825,,3.5
2008-10-21,661,,,,,,,
2008-10-22,589,,,,,,,
2008-10-23,604,,,,,,,
2008-10-24,664,,,,,,,
2008-10-25,649,,,,,,,
2008-10-26,649,,,,,,,
2008-10-27,646,,,,,,,
2008-10-28,664,,,,,,,
2008-10-29,660,,,,,,,
2008-10-30,599,,,,,,,
2008-10-31,614,,,,,,,
2008-11-01,654,,,,,,,
2008-11-02,664,,,,,,,
2008-11-03,666,,,,,,,
2008-11-04,584,,,,,,,
2008-11-05,586,,,,,,,
2008-11-06,671,,,,,,,
2008-11-07,669,,,,,,,
2008-11-08,663,,,,,,,
2008-11-09,658,,,,,,,
2008-11-10,661,,,,,,,
2008-11-11,665,,,,,,,
2008-11-12,655,,,,,,7.38,
2008-11-13,656,,,,,,,
2008-11-14,654,,,,,,5.31,
2008-11-15,652,,,,,,,
2008-11-16,665,,,,,,,
2008-11-17,662,,,,,,15.8271428571429,
2008-11-18,639,,,,,,,
2008-11-19,648,,,,,,,
2008-11-20,657,,,,,,,
2008-11-21,666,,,,,,,
2008-11-22,646,,,,,,,
2008-11-23,641,,,,,,,
2008-11-24,655,,,,,,,
2008-11-25,672,,,,,,,
2008-11-26,669,,,,,,11.88,
2008-11-27,660,,,,,,,
2008-11-28,667,,,,,,,
2008-11-29,670,,,,,,,
2008-11-30,668,,,,,,,
2008-12-01,668,,,,,,,
2008-12-02,676,,,,,,,
2008-12-03,673,,,,,,,
2008-12-04,676,,,,,,,
2008-12-05,684,,,,,,,
2008-12-06,713,,,,,,,
2008-12-07,717,,,,,,,
2008-12-08,716,,,,,,,
2008-12-09,712,,,,,,,
2008-12-10,719,,,,,,,
2008-12-11,718,,,,,,6.57,
2008-12-12,711,,,,,,,
2008-12-13,727,,,,,,,
2008-12-14,722,,,,,,,
2008-12-15,720,,,,,,13.15125,
2008-12-16,721,,,,,,,
2008-12-17,731,,,,,,,
2008-12-18,733,,,,,,,
2008-12-19,714,,,,,,,
2008-12-20,703,,,,,,,
2008-12-21,706,,,,,,,
2008-12-22,709,,,,,,,
2008-12-23,721,,,,,,,
2008-12-24,721,,,,,,,
2008-12-25,716,,,,,,,
2008-12-26,715,,,,,,,
2008-12-27,719,,,,,,,
2008-12-28,718,,,,,,,
2008-12-29,716,,,,,,,
2008-12-30,713,,,,,,,
2008-12-31,714,,,,,,,
2009-01-01,711,,,,,,,
2009-01-02,709,,,,,,,
2009-01-03,671,,,,,,,
2009-01-04,619,,,,,,,
2009-01-05,709,,,,,,,
2009-01-06,686,,,,,,,
2009-01-07,695,,,,,,,
2009-01-08,705,,,,,,,
2009-01-09,398,,,,,,,
2009-01-10,321,,,,,,,
2009-01-11,316,,,,,,,
2009-01-12,583,,,,,,,
2009-01-13,614,,,,,,,
2009-01-14,618,,,,,,10.27125,
2009-01-15,726,,,,,,12.42,
2009-01-16,618,,,,,,,
2009-01-17,586,,,,,,,
2009-01-18,597,,,,,,,
