sampledate,depth,wtemp
2013-09-07,15.00,10.111
2013-09-07,16.00,9.626
2013-09-07,17.00,9.430
2013-09-07,18.00,9.462
2013-09-07,19.00,9.088
2013-09-07,20.00,8.902
2013-09-08,0.00,23.556
2013-09-08,0.50,23.441
2013-09-08,1.00,23.419
2013-09-08,1.50,23.480
2013-09-08,2.00,23.493
2013-09-08,3.00,23.310
2013-09-08,4.00,23.032
2013-09-08,5.00,23.325
2013-09-08,6.00,23.254
2013-09-08,7.00,23.010
2013-09-08,8.00,21.800
2013-09-08,9.00,18.342
2013-09-08,10.00,16.169
2013-09-08,11.00,14.155
2013-09-08,12.00,12.990
2013-09-08,13.00,11.626
2013-09-08,14.00,11.087
2013-09-08,15.00,10.559
2013-09-08,16.00,10.010
2013-09-08,17.00,9.591
2013-09-08,18.00,9.620
2013-09-08,19.00,9.230
2013-09-08,20.00,9.002
2013-09-09,0.00,23.185
2013-09-09,0.50,23.074
2013-09-09,1.00,23.034
2013-09-09,1.50,23.122
2013-09-09,2.00,23.090
2013-09-09,3.00,22.852
2013-09-09,4.00,22.569
2013-09-09,5.00,22.876
2013-09-09,6.00,22.810
2013-09-09,7.00,22.692
2013-09-09,8.00,22.248
2013-09-09,9.00,19.988
2013-09-09,10.00,16.599
2013-09-09,11.00,14.936
2013-09-09,12.00,13.755
2013-09-09,13.00,11.524
2013-09-09,14.00,10.758
2013-09-09,15.00,10.294
2013-09-09,16.00,9.811
2013-09-09,17.00,9.537
2013-09-09,18.00,9.549
2013-09-09,19.00,9.146
2013-09-09,20.00,8.916
2013-09-10,0.00,23.435
2013-09-10,0.50,23.352
2013-09-10,1.00,23.356
2013-09-10,1.50,23.478
2013-09-10,2.00,23.528
2013-09-10,3.00,23.389
2013-09-10,4.00,23.126
2013-09-10,5.00,23.434
2013-09-10,6.00,23.392
2013-09-10,7.00,23.214
2013-09-10,8.00,22.889
2013-09-10,9.00,21.720
2013-09-10,10.00,18.675
2013-09-10,11.00,15.322
2013-09-10,12.00,13.168
2013-09-10,13.00,11.379
2013-09-10,14.00,10.694
2013-09-10,15.00,10.240
2013-09-10,16.00,9.760
2013-09-10,17.00,9.508
2013-09-10,18.00,9.553
2013-09-10,19.00,9.156
2013-09-10,20.00,8.940
2013-09-11,0.00,23.586
2013-09-11,0.50,23.524
2013-09-11,1.00,23.498
2013-09-11,1.50,23.612
2013-09-11,2.00,23.649
2013-09-11,3.00,23.488
2013-09-11,4.00,23.211
2013-09-11,5.00,23.517
2013-09-11,6.00,23.491
2013-09-11,7.00,23.361
2013-09-11,8.00,23.220
2013-09-11,9.00,20.841
2013-09-11,10.00,17.398
2013-09-11,11.00,14.830
2013-09-11,12.00,12.743
2013-09-11,13.00,11.435
2013-09-11,14.00,10.886
2013-09-11,15.00,10.370
2013-09-11,16.00,9.923
2013-09-11,17.00,9.640
2013-09-11,18.00,9.693
2013-09-11,19.00,9.269
2013-09-11,20.00,9.046
2013-09-12,0.00,23.553
2013-09-12,0.50,23.596
2013-09-12,1.00,23.603
2013-09-12,1.50,23.729
2013-09-12,2.00,23.781
2013-09-12,3.00,23.618
2013-09-12,4.00,23.317
2013-09-12,5.00,23.607
2013-09-12,6.00,23.591
2013-09-12,7.00,23.400
2013-09-12,8.00,23.213
2013-09-12,9.00,22.009
2013-09-12,10.00,18.676
2013-09-12,11.00,14.824
2013-09-12,12.00,12.985
2013-09-12,13.00,11.568
2013-09-12,14.00,10.891
2013-09-12,15.00,10.384
2013-09-12,16.00,9.855
2013-09-12,17.00,9.523
2013-09-12,18.00,9.611
2013-09-12,19.00,9.224
2013-09-12,20.00,9.001
2013-09-13,0.00,22.786
2013-09-13,0.50,22.860
2013-09-13,1.00,22.863
2013-09-13,1.50,22.995
2013-09-13,2.00,23.035
2013-09-13,3.00,22.884
2013-09-13,4.00,22.623
2013-09-13,5.00,22.950
2013-09-13,6.00,22.904
2013-09-13,7.00,22.804
2013-09-13,8.00,22.798
2013-09-13,9.00,22.530
2013-09-13,10.00,16.756
2013-09-13,11.00,13.931
2013-09-13,12.00,12.316
2013-09-13,13.00,11.024
2013-09-13,14.00,10.578
2013-09-13,15.00,10.197
2013-09-13,16.00,9.801
2013-09-13,17.00,9.551
2013-09-13,18.00,9.639
2013-09-13,19.00,9.242
2013-09-13,20.00,9.020
2013-09-14,0.00,22.109
2013-09-14,0.50,22.216
2013-09-14,1.00,22.219
2013-09-14,1.50,22.351
2013-09-14,2.00,22.392
2013-09-14,3.00,22.219
2013-09-14,4.00,21.956
2013-09-14,5.00,22.274
2013-09-14,6.00,22.223
2013-09-14,7.00,22.114
2013-09-14,8.00,22.068
2013-09-14,9.00,21.270
2013-09-14,10.00,17.245
2013-09-14,11.00,14.610
2013-09-14,12.00,12.750
2013-09-14,13.00,11.263
2013-09-14,14.00,10.851
2013-09-14,15.00,10.384
2013-09-14,16.00,9.985
2013-09-14,17.00,9.659
2013-09-14,18.00,9.704
2013-09-14,19.00,9.292
2013-09-14,20.00,9.073
2013-09-15,0.00,21.530
2013-09-15,0.50,21.622
2013-09-15,1.00,21.632
2013-09-15,1.50,21.770
2013-09-15,2.00,21.821
2013-09-15,3.00,21.670
2013-09-15,4.00,21.448
2013-09-15,5.00,21.800
2013-09-15,6.00,21.761
2013-09-15,7.00,21.652
2013-09-15,8.00,21.672
2013-09-15,9.00,21.545
2013-09-15,10.00,17.597
2013-09-15,11.00,14.196
2013-09-15,12.00,12.063
2013-09-15,13.00,10.855
2013-09-15,14.00,10.525
2013-09-15,15.00,10.193
2013-09-15,16.00,9.827
2013-09-15,17.00,9.582
2013-09-15,18.00,9.706
2013-09-15,19.00,9.298
2013-09-15,20.00,9.034
2013-09-16,0.00,21.028
2013-09-16,0.50,21.015
2013-09-16,1.00,21.015
2013-09-16,1.50,21.140
2013-09-16,2.00,21.175
2013-09-16,3.00,20.979
2013-09-16,4.00,20.707
2013-09-16,5.00,21.066
2013-09-16,6.00,21.011
2013-09-16,7.00,20.967
2013-09-16,8.00,20.957
2013-09-16,9.00,20.670
2013-09-16,10.00,17.831
2013-09-16,11.00,14.912
2013-09-16,12.00,12.906
2013-09-16,13.00,11.454
2013-09-16,14.00,11.014
2013-09-16,15.00,10.506
2013-09-16,16.00,10.018
2013-09-16,17.00,9.700
2013-09-16,18.00,9.806
2013-09-16,19.00,9.351
2013-09-16,20.00,9.090
2013-09-17,0.00,20.346
2013-09-17,0.50,20.376
2013-09-17,1.00,20.377
2013-09-17,1.50,20.517
2013-09-17,2.00,20.566
2013-09-17,3.00,20.425
2013-09-17,4.00,20.139
2013-09-17,5.00,20.537
2013-09-17,6.00,20.483
2013-09-17,7.00,20.449
2013-09-17,8.00,20.427
2013-09-17,9.00,20.304
2013-09-17,10.00,18.018
2013-09-17,11.00,14.655
2013-09-17,12.00,12.685
2013-09-17,13.00,11.372
2013-09-17,14.00,10.815
2013-09-17,15.00,10.400
2013-09-17,16.00,9.952
2013-09-17,17.00,9.686
2013-09-17,18.00,9.725
2013-09-17,19.00,9.295
2013-09-17,20.00,9.060
2013-09-18,0.00,20.259
2013-09-18,0.50,20.212
2013-09-18,1.00,20.219
2013-09-18,1.50,20.347
2013-09-18,2.00,20.398
2013-09-18,3.00,20.245
2013-09-18,4.00,19.986
2013-09-18,5.00,20.338
2013-09-18,6.00,20.265
2013-09-18,7.00,20.212
2013-09-18,8.00,20.196
2013-09-18,9.00,20.147
2013-09-18,10.00,17.768
2013-09-18,11.00,14.710
2013-09-18,12.00,12.665
2013-09-18,13.00,11.207
2013-09-18,14.00,10.696
2013-09-18,15.00,10.294
2013-09-18,16.00,9.950
2013-09-18,17.00,9.635
2013-09-18,18.00,9.703
2013-09-18,19.00,9.202
2013-09-18,20.00,8.950
2013-09-19,0.00,20.501
2013-09-19,0.50,20.364
2013-09-19,1.00,20.360
2013-09-19,1.50,20.498
2013-09-19,2.00,20.543
2013-09-19,3.00,20.386
2013-09-19,4.00,20.078
2013-09-19,5.00,20.469
2013-09-19,6.00,20.388
2013-09-19,7.00,20.318
2013-09-19,8.00,20.279
2013-09-19,9.00,20.207
2013-09-19,10.00,18.078
2013-09-19,11.00,14.774
2013-09-19,12.00,12.882
2013-09-19,13.00,11.518
2013-09-19,14.00,10.799
2013-09-19,15.00,10.341
2013-09-19,16.00,10.008
2013-09-19,17.00,9.728
2013-09-19,18.00,9.710
2013-09-19,19.00,9.246
2013-09-19,20.00,9.001
2013-09-20,0.00,20.441
2013-09-20,0.50,20.377
2013-09-20,1.00,20.372
2013-09-20,1.50,20.521
2013-09-20,2.00,20.572
2013-09-20,3.00,20.419
2013-09-20,4.00,20.118
2013-09-20,5.00,20.541
2013-09-20,6.00,20.485
2013-09-20,7.00,20.447
2013-09-20,8.00,20.421
2013-09-20,9.00,20.401
2013-09-20,10.00,19.967
2013-09-20,11.00,18.055
2013-09-20,12.00,14.777
2013-09-20,13.00,12.353
2013-09-20,14.00,11.386
2013-09-20,15.00,10.830
2013-09-20,16.00,10.193
2013-09-20,17.00,9.793
2013-09-20,18.00,9.779
2013-09-20,19.00,9.294
2013-09-20,20.00,9.057
2013-09-21,0.00,19.885
2013-09-21,0.50,19.970
2013-09-21,1.00,19.982
2013-09-21,1.50,20.109
2013-09-21,2.00,20.170
2013-09-21,3.00,20.013
2013-09-21,4.00,19.824
2013-09-21,5.00,20.148
2013-09-21,6.00,20.087
2013-09-21,7.00,20.055
2013-09-21,8.00,20.063
2013-09-21,9.00,20.103
2013-09-21,10.00,20.115
2013-09-21,11.00,19.701
2013-09-21,12.00,15.145
2013-09-21,13.00,11.761
2013-09-21,14.00,11.161
2013-09-21,15.00,10.486
2013-09-21,16.00,10.033
2013-09-21,17.00,9.666
2013-09-21,18.00,9.682
2013-09-21,19.00,9.235
2013-09-21,20.00,8.987
2013-09-22,0.00,19.812
2013-09-22,0.50,19.707
2013-09-22,1.00,19.621
2013-09-22,1.50,19.690
2013-09-22,2.00,19.705
2013-09-22,3.00,19.524
2013-09-22,4.00,19.305
2013-09-22,5.00,19.640
2013-09-22,6.00,19.570
2013-09-22,7.00,19.518
2013-09-22,8.00,19.542
2013-09-22,9.00,19.572
2013-09-22,10.00,19.575
2013-09-22,11.00,18.005
2013-09-22,12.00,12.927
2013-09-22,13.00,11.485
2013-09-22,14.00,10.993
2013-09-22,15.00,10.455
2013-09-22,16.00,10.049
2013-09-22,17.00,9.697
2013-09-22,18.00,9.711
2013-09-22,19.00,9.271
2013-09-22,20.00,9.058
2013-09-23,0.00,19.358
2013-09-23,0.50,19.328
2013-09-23,1.00,19.316
2013-09-23,1.50,19.444
2013-09-23,2.00,19.481
2013-09-23,3.00,19.288
2013-09-23,4.00,19.008
2013-09-23,5.00,19.349
2013-09-23,6.00,19.276
2013-09-23,7.00,19.180
2013-09-23,8.00,19.235
2013-09-23,9.00,19.264
2013-09-23,10.00,19.234
2013-09-23,11.00,16.668
2013-09-23,12.00,13.236
2013-09-23,13.00,11.763
2013-09-23,14.00,11.104
2013-09-23,15.00,10.519
2013-09-23,16.00,10.094
2013-09-23,17.00,9.729
2013-09-23,18.00,9.734
2013-09-23,19.00,9.276
2013-09-23,20.00,9.039
2013-09-24,0.00,19.181
2013-09-24,0.50,19.126
2013-09-24,1.00,19.092
2013-09-24,1.50,19.228
2013-09-24,2.00,19.257
2013-09-24,3.00,19.054
2013-09-24,4.00,18.737
2013-09-24,5.00,19.108
2013-09-24,6.00,19.049
2013-09-24,7.00,18.871
2013-09-24,8.00,18.986
2013-09-24,9.00,19.002
2013-09-24,10.00,18.959
2013-09-24,11.00,17.224
2013-09-24,12.00,13.529
2013-09-24,13.00,11.727
2013-09-24,14.00,11.131
2013-09-24,15.00,10.600
2013-09-24,16.00,10.017
2013-09-24,17.00,9.687
2013-09-24,18.00,9.689
2013-09-24,19.00,9.269
2013-09-24,20.00,9.005
2013-09-25,0.00,19.210
2013-09-25,0.50,19.125
2013-09-25,1.00,19.032
2013-09-25,1.50,19.093
2013-09-25,2.00,19.076
2013-09-25,3.00,18.863
2013-09-25,4.00,18.496
2013-09-25,5.00,18.951
2013-09-25,6.00,18.883
2013-09-25,7.00,18.709
2013-09-25,8.00,18.825
2013-09-25,9.00,18.843
2013-09-25,10.00,18.796
2013-09-25,11.00,17.671
2013-09-25,12.00,14.123
2013-09-25,13.00,12.089
2013-09-25,14.00,11.275
2013-09-25,15.00,10.577
2013-09-25,16.00,9.965
2013-09-25,17.00,9.570
2013-09-25,18.00,9.598
2013-09-25,19.00,9.228
2013-09-25,20.00,9.042
2013-09-26,0.00,18.840
2013-09-26,0.50,18.806
2013-09-26,1.00,18.805
2013-09-26,1.50,18.911
2013-09-26,2.00,18.938
2013-09-26,3.00,18.728
2013-09-26,4.00,18.360
2013-09-26,5.00,18.760
2013-09-26,6.00,18.689
2013-09-26,7.00,18.600
2013-09-26,8.00,18.636
2013-09-26,9.00,18.671
2013-09-26,10.00,18.678
2013-09-26,11.00,17.880
2013-09-26,12.00,14.327
2013-09-26,13.00,12.015
2013-09-26,14.00,11.215
2013-09-26,15.00,10.525
2013-09-26,16.00,9.904
2013-09-26,17.00,9.587
2013-09-26,18.00,9.675
2013-09-26,19.00,9.261
2013-09-26,20.00,9.081
2013-09-27,0.00,18.757
2013-09-27,0.50,18.703
2013-09-27,1.00,18.707
2013-09-27,1.50,18.830
2013-09-27,2.00,18.871
2013-09-27,3.00,18.702
2013-09-27,4.00,18.359
2013-09-27,5.00,18.744
2013-09-27,6.00,18.668
2013-09-27,7.00,18.585
2013-09-27,8.00,18.604
2013-09-27,9.00,18.618
2013-09-27,10.00,18.590
2013-09-27,11.00,17.790
2013-09-27,12.00,14.349
2013-09-27,13.00,12.049
2013-09-27,14.00,11.204
2013-09-27,15.00,10.637
2013-09-27,16.00,9.947
2013-09-27,17.00,9.591
2013-09-27,18.00,9.702
2013-09-27,19.00,9.317
2013-09-27,20.00,9.109
2013-09-28,0.00,18.697
2013-09-28,0.50,18.630
2013-09-28,1.00,18.670
2013-09-28,1.50,18.771
2013-09-28,2.00,18.821
2013-09-28,3.00,18.678
2013-09-28,4.00,18.350
2013-09-28,5.00,18.794
2013-09-28,6.00,18.733
2013-09-28,7.00,18.618
2013-09-28,8.00,18.678
2013-09-28,9.00,18.691
2013-09-28,10.00,18.652
2013-09-28,11.00,17.209
2013-09-28,12.00,13.668
2013-09-28,13.00,11.953
2013-09-28,14.00,11.198
2013-09-28,15.00,10.544
2013-09-28,16.00,9.954
2013-09-28,17.00,9.542
2013-09-28,18.00,9.647
2013-09-28,19.00,9.287
2013-09-28,20.00,9.075
2013-09-29,0.00,18.831
2013-09-29,0.50,18.752
2013-09-29,1.00,18.647
2013-09-29,1.50,18.685
2013-09-29,2.00,18.697
2013-09-29,3.00,18.510
2013-09-29,4.00,18.237
2013-09-29,5.00,18.586
2013-09-29,6.00,18.526
2013-09-29,7.00,18.504
2013-09-29,8.00,18.465
2013-09-29,9.00,18.490
2013-09-29,10.00,18.479
2013-09-29,11.00,18.378
2013-09-29,12.00,16.488
2013-09-29,13.00,13.235
2013-09-29,14.00,11.881
2013-09-29,15.00,11.009
2013-09-29,16.00,10.340
2013-09-29,17.00,9.916
2013-09-29,18.00,9.971
2013-09-29,19.00,9.526
2013-09-29,20.00,9.297
2013-09-30,0.00,18.465
2013-09-30,0.50,18.487
2013-09-30,1.00,18.498
2013-09-30,1.50,18.625
2013-09-30,2.00,18.672
2013-09-30,3.00,18.520
2013-09-30,4.00,18.233
2013-09-30,5.00,18.534
2013-09-30,6.00,18.456
2013-09-30,7.00,18.466
2013-09-30,8.00,18.380
2013-09-30,9.00,18.402
2013-09-30,10.00,18.348
2013-09-30,11.00,18.037
2013-09-30,12.00,14.805
2013-09-30,13.00,12.282
2013-09-30,14.00,11.277
2013-09-30,15.00,10.627
2013-09-30,16.00,10.054
2013-09-30,17.00,9.624
2013-09-30,18.00,9.724
2013-09-30,19.00,9.323
2013-09-30,20.00,9.137
2013-10-01,0.00,18.436
2013-10-01,0.50,18.380
2013-10-01,1.00,18.400
2013-10-01,1.50,18.512
2013-10-01,2.00,18.557
2013-10-01,3.00,18.413
2013-10-01,4.00,18.198
2013-10-01,5.00,18.495
2013-10-01,6.00,18.417
2013-10-01,7.00,18.452
2013-10-01,8.00,18.335
2013-10-01,9.00,18.367
2013-10-01,10.00,18.340
2013-10-01,11.00,18.274
2013-10-01,12.00,15.428
2013-10-01,13.00,12.629
2013-10-01,14.00,11.487
2013-10-01,15.00,10.710
2013-10-01,16.00,10.127
2013-10-01,17.00,9.694
2013-10-01,18.00,9.753
2013-10-01,19.00,9.358
2013-10-01,20.00,9.169
2013-10-02,0.00,18.816
2013-10-02,0.50,18.735
2013-10-02,1.00,18.700
2013-10-02,1.50,18.753
2013-10-02,2.00,18.697
2013-10-02,3.00,18.479
2013-10-02,4.00,18.230
2013-10-02,5.00,18.564
2013-10-02,6.00,18.500
2013-10-02,7.00,18.499
2013-10-02,8.00,18.437
2013-10-02,9.00,18.455
2013-10-02,10.00,18.353
2013-10-02,11.00,17.812
2013-10-02,12.00,15.189
2013-10-02,13.00,12.402
2013-10-02,14.00,11.266
2013-10-02,15.00,10.603
2013-10-02,16.00,9.993
2013-10-02,17.00,9.656
2013-10-02,18.00,9.767
2013-10-02,19.00,9.362
2013-10-02,20.00,9.145
2013-10-03,0.00,18.600
2013-10-03,0.50,18.498
2013-10-03,1.00,18.510
2013-10-03,1.50,18.628
2013-10-03,2.00,18.661
2013-10-03,3.00,18.467
2013-10-03,4.00,18.224
2013-10-03,5.00,18.542
2013-10-03,6.00,18.467
2013-10-03,7.00,18.462
2013-10-03,8.00,18.377
2013-10-03,9.00,18.409
2013-10-03,10.00,18.334
2013-10-03,11.00,17.520
2013-10-03,12.00,14.853
2013-10-03,13.00,12.706
2013-10-03,14.00,11.404
2013-10-03,15.00,10.584
2013-10-03,16.00,10.021
2013-10-03,17.00,9.692
2013-10-03,18.00,9.777
2013-10-03,19.00,9.364
2013-10-03,20.00,9.182
2013-10-04,0.00,18.625
2013-10-04,0.50,18.495
2013-10-04,1.00,18.510
2013-10-04,1.50,18.624
2013-10-04,2.00,18.678
2013-10-04,3.00,18.540
2013-10-04,4.00,18.266
2013-10-04,5.00,18.635
2013-10-04,6.00,18.545
2013-10-04,7.00,18.484
2013-10-04,8.00,18.379
2013-10-04,9.00,18.359
2013-10-04,10.00,18.284
2013-10-04,11.00,17.644
2013-10-04,12.00,15.540
2013-10-04,13.00,12.658
2013-10-04,14.00,11.255
2013-10-04,15.00,10.518
2013-10-04,16.00,9.965
2013-10-04,17.00,9.599
2013-10-04,18.00,9.756
2013-10-04,19.00,9.358
2013-10-04,20.00,9.122
2013-10-05,0.00,18.618
2013-10-05,0.50,18.487
2013-10-05,1.00,18.489
2013-10-05,1.50,18.599
2013-10-05,2.00,18.645
2013-10-05,3.00,18.482
2013-10-05,4.00,18.242
2013-10-05,5.00,18.581
2013-10-05,6.00,18.533
2013-10-05,7.00,18.504
2013-10-05,8.00,18.481
2013-10-05,9.00,18.493
2013-10-05,10.00,18.437
2013-10-05,11.00,17.574
2013-10-05,12.00,15.054
2013-10-05,13.00,12.803
2013-10-05,14.00,11.458
2013-10-05,15.00,10.685
2013-10-05,16.00,10.106
2013-10-05,17.00,9.746
2013-10-05,18.00,9.813
2013-10-05,19.00,9.392
2013-10-05,20.00,9.205
2013-10-06,0.00,18.238
2013-10-06,0.50,18.293
2013-10-06,1.00,18.311
2013-10-06,1.50,18.435
2013-10-06,2.00,18.483
2013-10-06,3.00,18.346
2013-10-06,4.00,18.164
2013-10-06,5.00,18.458
2013-10-06,6.00,18.392
2013-10-06,7.00,18.438
2013-10-06,8.00,18.335
2013-10-06,9.00,18.368
2013-10-06,10.00,18.329
2013-10-06,11.00,17.951
2013-10-06,12.00,16.459
2013-10-06,13.00,13.753
2013-10-06,14.00,11.894
2013-10-06,15.00,10.938
2013-10-06,16.00,10.225
2013-10-06,17.00,9.776
2013-10-06,18.00,9.833
2013-10-06,19.00,9.380
2013-10-06,20.00,9.182
2013-10-07,0.00,17.796
2013-10-07,0.50,17.865
2013-10-07,1.00,17.876
2013-10-07,1.50,18.006
2013-10-07,2.00,18.050
2013-10-07,3.00,17.924
2013-10-07,4.00,17.788
2013-10-07,5.00,18.030
2013-10-07,6.00,17.967
2013-10-07,7.00,18.007
2013-10-07,8.00,17.919
2013-10-07,9.00,17.948
2013-10-07,10.00,17.943
2013-10-07,11.00,17.913
2013-10-07,12.00,17.812
2013-10-07,13.00,15.105
2013-10-07,14.00,12.332
2013-10-07,15.00,11.124
2013-10-07,16.00,10.410
2013-10-07,17.00,9.893
2013-10-07,18.00,9.891
2013-10-07,19.00,9.469
2013-10-07,20.00,9.266
2013-10-08,0.00,17.703
2013-10-08,0.50,17.727
2013-10-08,1.00,17.733
2013-10-08,1.50,17.857
2013-10-08,2.00,17.895
2013-10-08,3.00,17.754
2013-10-08,4.00,17.577
2013-10-08,5.00,17.846
2013-10-08,6.00,17.778
2013-10-08,7.00,17.792
2013-10-08,8.00,17.723
2013-10-08,9.00,17.750
2013-10-08,10.00,17.742
2013-10-08,11.00,17.718
2013-10-08,12.00,17.109
2013-10-08,13.00,12.977
2013-10-08,14.00,11.367
2013-10-08,15.00,10.751
2013-10-08,16.00,10.017
2013-10-08,17.00,9.648
2013-10-08,18.00,9.818
2013-10-08,19.00,9.416
2013-10-08,20.00,9.207
2013-10-09,0.00,17.728
2013-10-09,0.50,17.696
2013-10-09,1.00,17.698
2013-10-09,1.50,17.825
2013-10-09,2.00,17.863
2013-10-09,3.00,17.718
2013-10-09,4.00,17.530
2013-10-09,5.00,17.791
2013-10-09,6.00,17.718
2013-10-09,7.00,17.736
2013-10-09,8.00,17.662
2013-10-09,9.00,17.694
2013-10-09,10.00,17.693
2013-10-09,11.00,17.631
2013-10-09,12.00,16.252
2013-10-09,13.00,12.544
2013-10-09,14.00,11.481
2013-10-09,15.00,10.788
2013-10-09,16.00,10.098
2013-10-09,17.00,9.681
2013-10-09,18.00,9.819
2013-10-09,19.00,9.395
2013-10-09,20.00,9.179
2013-10-10,0.00,17.700
2013-10-10,0.50,17.670
2013-10-10,1.00,17.668
2013-10-10,1.50,17.781
2013-10-10,2.00,17.807
2013-10-10,3.00,17.644
2013-10-10,4.00,17.450
2013-10-10,5.00,17.714
2013-10-10,6.00,17.635
2013-10-10,7.00,17.638
2013-10-10,8.00,17.565
2013-10-10,9.00,17.584
2013-10-10,10.00,17.570
2013-10-10,11.00,17.502
2013-10-10,12.00,16.023
2013-10-10,13.00,12.694
2013-10-10,14.00,11.408
2013-10-10,15.00,10.858
2013-10-10,16.00,10.247
2013-10-10,17.00,9.777
2013-10-10,18.00,9.858
2013-10-10,19.00,9.397
2013-10-10,20.00,9.161
2013-10-11,0.00,17.521
2013-10-11,0.50,17.435
2013-10-11,1.00,17.440
2013-10-11,1.50,17.570
2013-10-11,2.00,17.613
2013-10-11,3.00,17.471
2013-10-11,4.00,17.284
2013-10-11,5.00,17.564
2013-10-11,6.00,17.479
2013-10-11,7.00,17.477
2013-10-11,8.00,17.420
2013-10-11,9.00,17.451
2013-10-11,10.00,17.431
2013-10-11,11.00,17.372
2013-10-11,12.00,15.967
2013-10-11,13.00,12.472
2013-10-11,14.00,11.387
2013-10-11,15.00,10.778
2013-10-11,16.00,10.181
2013-10-11,17.00,9.755
2013-10-11,18.00,9.846
2013-10-11,19.00,9.400
2013-10-11,20.00,9.164
2013-10-12,0.00,17.338
2013-10-12,0.50,17.264
2013-10-12,1.00,17.272
2013-10-12,1.50,17.401
2013-10-12,2.00,17.447
2013-10-12,3.00,17.317
2013-10-12,4.00,17.127
2013-10-12,5.00,17.427
2013-10-12,6.00,17.361
2013-10-12,7.00,17.361
2013-10-12,8.00,17.311
2013-10-12,9.00,17.349
2013-10-12,10.00,17.329
2013-10-12,11.00,17.277
2013-10-12,12.00,15.859
2013-10-12,13.00,13.078
2013-10-12,14.00,12.100
2013-10-12,15.00,11.335
2013-10-12,16.00,10.617
2013-10-12,17.00,10.076
2013-10-12,18.00,10.039
2013-10-12,19.00,9.554
2013-10-12,20.00,9.336
2013-10-13,0.00,16.973
2013-10-13,0.50,17.051
2013-10-13,1.00,17.058
2013-10-13,1.50,17.189
2013-10-13,2.00,17.239
2013-10-13,3.00,17.091
2013-10-13,4.00,16.898
2013-10-13,5.00,17.201
2013-10-13,6.00,17.121
2013-10-13,7.00,17.115
2013-10-13,8.00,17.071
2013-10-13,9.00,17.110
2013-10-13,10.00,17.053
2013-10-13,11.00,17.086
2013-10-13,12.00,17.174
2013-10-13,13.00,16.006
2013-10-13,14.00,13.035
2013-10-13,15.00,11.374
2013-10-13,16.00,10.551
2013-10-13,17.00,10.021
2013-10-13,18.00,10.034
2013-10-13,19.00,9.562
2013-10-13,20.00,9.357
2013-10-14,0.00,16.815
2013-10-14,0.50,16.872
2013-10-14,1.00,16.878
2013-10-14,1.50,17.000
2013-10-14,2.00,17.051
2013-10-14,3.00,16.900
2013-10-14,4.00,16.710
2013-10-14,5.00,17.020
2013-10-14,6.00,16.947
2013-10-14,7.00,16.945
2013-10-14,8.00,16.907
2013-10-14,9.00,16.946
2013-10-14,10.00,16.901
2013-10-14,11.00,16.932
2013-10-14,12.00,16.949
2013-10-14,13.00,13.668
2013-10-14,14.00,11.655
2013-10-14,15.00,10.719
2013-10-14,16.00,10.111
2013-10-14,17.00,9.797
2013-10-14,18.00,9.909
2013-10-14,19.00,9.443
2013-10-14,20.00,9.193
2013-10-15,0.00,16.471
2013-10-15,0.50,16.431
2013-10-15,1.00,16.440
2013-10-15,1.50,16.586
2013-10-15,2.00,16.626
2013-10-15,3.00,16.481
2013-10-15,4.00,16.299
2013-10-15,5.00,16.613
2013-10-15,6.00,16.543
2013-10-15,7.00,16.549
2013-10-15,8.00,16.518
2013-10-15,9.00,16.560
2013-10-15,10.00,16.620
2013-10-15,11.00,16.543
2013-10-15,12.00,15.677
2013-10-15,13.00,13.442
2013-10-15,14.00,11.707
2013-10-15,15.00,11.043
2013-10-15,16.00,10.467
2013-10-15,17.00,10.000
2013-10-15,18.00,10.039
2013-10-15,19.00,9.577
2013-10-15,20.00,9.320
2013-10-16,0.00,16.041
2013-10-16,0.50,16.048
2013-10-16,1.00,16.041
2013-10-16,1.50,16.205
2013-10-16,2.00,16.251
2013-10-16,3.00,16.099
2013-10-16,4.00,15.913
2013-10-16,5.00,16.234
2013-10-16,6.00,16.157
2013-10-16,7.00,16.160
2013-10-16,8.00,16.136
2013-10-16,9.00,16.185
2013-10-16,10.00,16.221
2013-10-16,11.00,16.181
2013-10-16,12.00,16.295
2013-10-16,13.00,16.163
2013-10-16,14.00,15.864
2013-10-16,15.00,13.258
2013-10-16,16.00,11.351
2013-10-16,17.00,10.372
2013-10-16,18.00,10.227
2013-10-16,19.00,9.665
2013-10-16,20.00,9.399
2013-10-17,0.00,15.701
2013-10-17,0.50,15.779
2013-10-17,1.00,15.806
2013-10-17,1.50,15.924
2013-10-17,2.00,15.968
2013-10-17,3.00,15.805
2013-10-17,4.00,15.614
2013-10-17,5.00,15.930
2013-10-17,6.00,15.832
2013-10-17,7.00,15.852
2013-10-17,8.00,15.831
2013-10-17,9.00,15.879
2013-10-17,10.00,15.906
2013-10-17,11.00,15.869
2013-10-17,12.00,15.984
2013-10-17,13.00,15.759
2013-10-17,14.00,13.980
2013-10-17,15.00,11.639
2013-10-17,16.00,10.563
2013-10-17,17.00,9.965
2013-10-17,18.00,10.023
2013-10-17,19.00,9.602
2013-10-17,20.00,9.346
2013-10-18,0.00,15.256
2013-10-18,0.50,15.342
2013-10-18,1.00,15.361
2013-10-18,1.50,15.501
2013-10-18,2.00,15.553
2013-10-18,3.00,15.397
